Unnamed: 0,datetime,timestamp,yr,mo,day,hr,m,s,surf_dist,depth,gal,gal_filter
731,2025-03-30 22:45:34.675130,2025-03-30 22:45:34.675130,2025.0,3.0,30.0,22.0,45.0,34.0,19.69,35.435,1307.94,
732,2025-03-30 22:45:49.674575,2025-03-30 22:45:49.674575,2025.0,3.0,30.0,22.0,45.0,49.0,19.69,35.435,1307.94,
733,2025-03-30 22:46:04.675019,2025-03-30 22:46:04.675019,2025.0,3.0,30.0,22.0,46.0,4.0,19.69,35.435,1307.94,
734,2025-03-30 22:46:19.674695,2025-03-30 22:46:19.674695,2025.0,3.0,30.0,22.0,46.0,19.0,19.69,35.435,1307.94,
735,2025-03-30 22:46:34.674795,2025-03-30 22:46:34.674795,2025.0,3.0,30.0,22.0,46.0,34.0,19.67,35.455,1308.73,
736,2025-03-30 22:46:49.674720,2025-03-30 22:46:49.674720,2025.0,3.0,30.0,22.0,46.0,49.0,19.69,35.435,1307.94,
737,2025-03-30 22:47:04.674926,2025-03-30 22:47:04.674926,2025.0,3.0,30.0,22.0,47.0,4.0,19.69,35.435,1307.94,
738,2025-03-30 22:47:19.674739,2025-03-30 22:47:19.674739,2025.0,3.0,30.0,22.0,47.0,19.0,19.69,35.435,1307.94,
739,2025-03-30 22:47:34.675039,2025-03-30 22:47:34.675039,2025.0,3.0,30.0,22.0,47.0,34.0,19.69,35.435,1307.94,
740,2025-03-30 22:47:49.674765,2025-03-30 22:47:49.674765,2025.0,3.0,30.0,22.0,47.0,49.0,19.69,35.435,1307.94,
741,2025-03-30 22:48:04.675256,2025-03-30 22:48:04.675256,2025.0,3.0,30.0,22.0,48.0,4.0,19.69,35.435,1307.94,
742,2025-03-30 22:48:19.674798,2025-03-30 22:48:19.674798,2025.0,3.0,30.0,22.0,48.0,19.0,19.69,35.435,1307.94,
743,2025-03-30 22:48:34.674837,2025-03-30 22:48:34.674837,2025.0,3.0,30.0,22.0,48.0,34.0,19.69,35.435,1307.94,
744,2025-03-30 22:48:49.674825,2025-03-30 22:48:49.674825,2025.0,3.0,30.0,22.0,48.0,49.0,19.7375,35.3875,1306.05,
745,2025-03-30 22:49:04.675180,2025-03-30 22:49:04.675180,2025.0,3.0,30.0,22.0,49.0,4.0,19.69,35.435,1307.94,
746,2025-03-30 22:49:19.675238,2025-03-30 22:49:19.675238,2025.0,3.0,30.0,22.0,49.0,19.0,19.69,35.435,1307.94,
747,2025-03-30 22:49:34.674829,2025-03-30 22:49:34.674829,2025.0,3.0,30.0,22.0,49.0,34.0,19.69,35.435,1307.94,
748,2025-03-30 22:49:49.675255,2025-03-30 22:49:49.675255,2025.0,3.0,30.0,22.0,49.0,49.0,19.69,35.435,1307.94,
749,2025-03-30 22:50:04.675197,2025-03-30 22:50:04.675197,2025.0,3.0,30.0,22.0,50.0,4.0,19.69,35.435,1307.94,
750,2025-03-30 22:50:19.675482,2025-03-30 22:50:19.675482,2025.0,3.0,30.0,22.0,50.0,19.0,19.69,35.435,1307.94,
751,2025-03-30 22:50:34.675106,2025-03-30 22:50:34.675106,2025.0,3.0,30.0,22.0,50.0,34.0,19.69,35.435,1307.94,
752,2025-03-30 22:50:49.675105,2025-03-30 22:50:49.675105,2025.0,3.0,30.0,22.0,50.0,49.0,19.69,35.435,1307.94,
753,2025-03-30 22:51:04.675143,2025-03-30 22:51:04.675143,2025.0,3.0,30.0,22.0,51.0,4.0,19.69,35.435,1307.94,
754,2025-03-30 22:51:19.675116,2025-03-30 22:51:19.675116,2025.0,3.0,30.0,22.0,51.0,19.0,19.71375,35.411249999999995,1306.99,
755,2025-03-30 22:51:34.675162,2025-03-30 22:51:34.675162,2025.0,3.0,30.0,22.0,51.0,34.0,19.69,35.435,1307.94,
756,2025-03-30 22:51:49.675299,2025-03-30 22:51:49.675299,2025.0,3.0,30.0,22.0,51.0,49.0,19.69,35.435,1307.94,
757,2025-03-30 22:52:04.675041,2025-03-30 22:52:04.675041,2025.0,3.0,30.0,22.0,52.0,4.0,19.69,35.435,1307.94,
758,2025-03-30 22:52:19.674963,2025-03-30 22:52:19.674963,2025.0,3.0,30.0,22.0,52.0,19.0,19.69,35.435,1307.94,
759,2025-03-30 22:52:34.675070,2025-03-30 22:52:34.675070,2025.0,3.0,30.0,22.0,52.0,34.0,19.69,35.435,1307.94,
760,2025-03-30 22:52:49.675012,2025-03-30 22:52:49.675012,2025.0,3.0,30.0,22.0,52.0,49.0,19.69,35.435,1307.94,
761,2025-03-30 22:53:04.675436,2025-03-30 22:53:04.675436,2025.0,3.0,30.0,22.0,53.0,4.0,19.71375,35.411249999999995,1306.99,
762,2025-03-30 22:53:19.675006,2025-03-30 22:53:19.675006,2025.0,3.0,30.0,22.0,53.0,19.0,19.69,35.435,1307.94,
763,2025-03-30 22:53:34.675024,2025-03-30 22:53:34.675024,2025.0,3.0,30.0,22.0,53.0,34.0,19.69,35.435,1307.94,
764,2025-03-30 22:53:49.675012,2025-03-30 22:53:49.675012,2025.0,3.0,30.0,22.0,53.0,49.0,19.69,35.435,1307.94,
765,2025-03-30 22:54:04.675073,2025-03-30 22:54:04.675073,2025.0,3.0,30.0,22.0,54.0,4.0,19.69,35.435,1307.94,
766,2025-03-30 22:54:19.675045,2025-03-30 22:54:19.675045,2025.0,3.0,30.0,22.0,54.0,19.0,19.71375,35.411249999999995,1306.99,
767,2025-03-30 22:54:34.675271,2025-03-30 22:54:34.675271,2025.0,3.0,30.0,22.0,54.0,34.0,19.69,35.435,1307.94,
768,2025-03-30 22:54:49.675204,2025-03-30 22:54:49.675204,2025.0,3.0,30.0,22.0,54.0,49.0,19.69,35.435,1307.94,
769,2025-03-30 22:55:04.675114,2025-03-30 22:55:04.675114,2025.0,3.0,30.0,22.0,55.0,4.0,19.71375,35.411249999999995,1306.99,
770,2025-03-30 22:55:19.675118,2025-03-30 22:55:19.675118,2025.0,3.0,30.0,22.0,55.0,19.0,19.67,35.455,1308.73,
771,2025-03-30 22:55:34.675167,2025-03-30 22:55:34.675167,2025.0,3.0,30.0,22.0,55.0,34.0,19.69,35.435,1307.94,
772,2025-03-30 22:55:49.675090,2025-03-30 22:55:49.675090,2025.0,3.0,30.0,22.0,55.0,49.0,19.69,35.435,1307.94,
773,2025-03-30 22:56:04.675109,2025-03-30 22:56:04.675109,2025.0,3.0,30.0,22.0,56.0,4.0,19.69,35.435,1307.94,
774,2025-03-30 22:56:19.675333,2025-03-30 22:56:19.675333,2025.0,3.0,30.0,22.0,56.0,19.0,19.69,35.435,1307.94,
775,2025-03-30 22:56:34.675383,2025-03-30 22:56:34.675383,2025.0,3.0,30.0,22.0,56.0,34.0,19.69,35.435,1307.94,
776,2025-03-30 22:56:49.675183,2025-03-30 22:56:49.675183,2025.0,3.0,30.0,22.0,56.0,49.0,19.69,35.435,1307.94,
777,2025-03-30 22:57:04.675251,2025-03-30 22:57:04.675251,2025.0,3.0,30.0,22.0,57.0,4.0,19.69,35.435,1307.94,
778,2025-03-30 22:57:19.677774,2025-03-30 22:57:19.677774,2025.0,3.0,30.0,22.0,57.0,19.0,19.69,35.435,1307.94,
779,2025-03-30 22:57:34.675220,2025-03-30 22:57:34.675220,2025.0,3.0,30.0,22.0,57.0,34.0,19.69,35.435,1307.94,
780,2025-03-30 22:57:49.675510,2025-03-30 22:57:49.675510,2025.0,3.0,30.0,22.0,57.0,49.0,19.69,35.435,1307.94,
781,2025-03-30 22:58:04.675317,2025-03-30 22:58:04.675317,2025.0,3.0,30.0,22.0,58.0,4.0,19.69,35.435,1307.94,
782,2025-03-30 22:58:19.675268,2025-03-30 22:58:19.675268,2025.0,3.0,30.0,22.0,58.0,19.0,19.69,35.435,1307.94,
783,2025-03-30 22:58:34.675728,2025-03-30 22:58:34.675728,2025.0,3.0,30.0,22.0,58.0,34.0,19.69,35.435,1307.94,
784,2025-03-30 22:58:49.675229,2025-03-30 22:58:49.675229,2025.0,3.0,30.0,22.0,58.0,49.0,19.69,35.435,1307.94,
785,2025-03-30 22:59:04.675329,2025-03-30 22:59:04.675329,2025.0,3.0,30.0,22.0,59.0,4.0,19.69,35.435,1307.94,
786,2025-03-30 22:59:19.675632,2025-03-30 22:59:19.675632,2025.0,3.0,30.0,22.0,59.0,19.0,19.69,35.435,1307.94,
787,2025-03-30 22:59:34.675505,2025-03-30 22:59:34.675505,2025.0,3.0,30.0,22.0,59.0,34.0,19.69,35.435,1307.94,
788,2025-03-30 22:59:49.675335,2025-03-30 22:59:49.675335,2025.0,3.0,30.0,22.0,59.0,49.0,19.69,35.435,1307.94,
789,2025-03-30 23:00:04.675804,2025-03-30 23:00:04.675804,2025.0,3.0,30.0,23.0,0.0,4.0,19.69375,35.43125,1307.79,
790,2025-03-30 23:00:19.675641,2025-03-30 23:00:19.675641,2025.0,3.0,30.0,23.0,0.0,19.0,19.69,35.435,1307.94,
791,2025-03-30 23:00:34.675943,2025-03-30 23:00:34.675943,2025.0,3.0,30.0,23.0,0.0,34.0,19.69,35.435,1307.94,
792,2025-03-30 23:00:49.675374,2025-03-30 23:00:49.675374,2025.0,3.0,30.0,23.0,0.0,49.0,19.69,35.435,1307.94,
793,2025-03-30 23:01:04.675818,2025-03-30 23:01:04.675818,2025.0,3.0,30.0,23.0,1.0,4.0,19.69,35.435,1307.94,
794,2025-03-30 23:01:19.675454,2025-03-30 23:01:19.675454,2025.0,3.0,30.0,23.0,1.0,19.0,19.69,35.435,1307.94,
795,2025-03-30 23:01:34.675446,2025-03-30 23:01:34.675446,2025.0,3.0,30.0,23.0,1.0,34.0,19.69,35.435,1307.94,
796,2025-03-30 23:01:49.675555,2025-03-30 23:01:49.675555,2025.0,3.0,30.0,23.0,1.0,49.0,19.71375,35.411249999999995,1306.99,
797,2025-03-30 23:02:04.675661,2025-03-30 23:02:04.675661,2025.0,3.0,30.0,23.0,2.0,4.0,19.69,35.435,1307.94,
798,2025-03-30 23:02:19.675568,2025-03-30 23:02:19.675568,2025.0,3.0,30.0,23.0,2.0,19.0,19.71375,35.411249999999995,1306.99,
799,2025-03-30 23:02:34.675559,2025-03-30 23:02:34.675559,2025.0,3.0,30.0,23.0,2.0,34.0,19.69,35.435,1307.94,
800,2025-03-30 23:02:49.675741,2025-03-30 23:02:49.675741,2025.0,3.0,30.0,23.0,2.0,49.0,19.69,35.435,1307.94,
801,2025-03-30 23:03:04.675829,2025-03-30 23:03:04.675829,2025.0,3.0,30.0,23.0,3.0,4.0,19.69,35.435,1307.94,
802,2025-03-30 23:03:19.676943,2025-03-30 23:03:19.676943,2025.0,3.0,30.0,23.0,3.0,19.0,19.65375,35.47125,1309.38,
803,2025-03-30 23:03:34.675630,2025-03-30 23:03:34.675630,2025.0,3.0,30.0,23.0,3.0,34.0,19.73375,35.39125,1306.2,
804,2025-03-30 23:03:49.675567,2025-03-30 23:03:49.675567,2025.0,3.0,30.0,23.0,3.0,49.0,19.69,35.435,1307.94,
805,2025-03-30 23:04:04.675593,2025-03-30 23:04:04.675593,2025.0,3.0,30.0,23.0,4.0,4.0,19.69,35.435,1307.94,
806,2025-03-30 23:04:19.675552,2025-03-30 23:04:19.675552,2025.0,3.0,30.0,23.0,4.0,19.0,19.69,35.435,1307.94,
807,2025-03-30 23:04:34.675960,2025-03-30 23:04:34.675960,2025.0,3.0,30.0,23.0,4.0,34.0,19.69,35.435,1307.94,
808,2025-03-30 23:04:49.675593,2025-03-30 23:04:49.675593,2025.0,3.0,30.0,23.0,4.0,49.0,19.69,35.435,1307.94,
809,2025-03-30 23:05:04.675569,2025-03-30 23:05:04.675569,2025.0,3.0,30.0,23.0,5.0,4.0,19.69,35.435,1307.94,
810,2025-03-30 23:05:19.675808,2025-03-30 23:05:19.675808,2025.0,3.0,30.0,23.0,5.0,19.0,19.71375,35.411249999999995,1306.99,
811,2025-03-30 23:05:34.675963,2025-03-30 23:05:34.675963,2025.0,3.0,30.0,23.0,5.0,34.0,19.69,35.435,1307.94,
812,2025-03-30 23:05:49.675823,2025-03-30 23:05:49.675823,2025.0,3.0,30.0,23.0,5.0,49.0,19.69,35.435,1307.94,
813,2025-03-30 23:06:04.675980,2025-03-30 23:06:04.675980,2025.0,3.0,30.0,23.0,6.0,4.0,19.69,35.435,1307.94,
814,2025-03-30 23:06:19.675938,2025-03-30 23:06:19.675938,2025.0,3.0,30.0,23.0,6.0,19.0,19.69,35.435,1307.94,
815,2025-03-30 23:06:34.675874,2025-03-30 23:06:34.675874,2025.0,3.0,30.0,23.0,6.0,34.0,19.69,35.435,1307.94,
816,2025-03-30 23:06:49.675832,2025-03-30 23:06:49.675832,2025.0,3.0,30.0,23.0,6.0,49.0,19.69,35.435,1307.94,
817,2025-03-30 23:07:04.676019,2025-03-30 23:07:04.676019,2025.0,3.0,30.0,23.0,7.0,4.0,19.67,35.455,1308.73,
818,2025-03-30 23:07:19.675815,2025-03-30 23:07:19.675815,2025.0,3.0,30.0,23.0,7.0,19.0,19.69,35.435,1307.94,
819,2025-03-30 23:07:34.676009,2025-03-30 23:07:34.676009,2025.0,3.0,30.0,23.0,7.0,34.0,19.69,35.435,1307.94,
820,2025-03-30 23:07:49.675936,2025-03-30 23:07:49.675936,2025.0,3.0,30.0,23.0,7.0,49.0,19.69,35.435,1307.94,
821,2025-03-30 23:08:04.675963,2025-03-30 23:08:04.675963,2025.0,3.0,30.0,23.0,8.0,4.0,19.69,35.435,1307.94,
822,2025-03-30 23:08:19.676046,2025-03-30 23:08:19.676046,2025.0,3.0,30.0,23.0,8.0,19.0,19.69,35.435,1307.94,
823,2025-03-30 23:08:34.676232,2025-03-30 23:08:34.676232,2025.0,3.0,30.0,23.0,8.0,34.0,19.69,35.435,1307.94,
824,2025-03-30 23:08:49.675872,2025-03-30 23:08:49.675872,2025.0,3.0,30.0,23.0,8.0,49.0,19.69,35.435,1307.94,
825,2025-03-30 23:09:04.676049,2025-03-30 23:09:04.676049,2025.0,3.0,30.0,23.0,9.0,4.0,19.69,35.435,1307.94,
826,2025-03-30 23:09:19.676004,2025-03-30 23:09:19.676004,2025.0,3.0,30.0,23.0,9.0,19.0,19.69,35.435,1307.94,
827,2025-03-30 23:09:34.676060,2025-03-30 23:09:34.676060,2025.0,3.0,30.0,23.0,9.0,34.0,19.69,35.435,1307.94,
828,2025-03-30 23:09:49.675908,2025-03-30 23:09:49.675908,2025.0,3.0,30.0,23.0,9.0,49.0,19.69,35.435,1307.94,
829,2025-03-30 23:10:04.675937,2025-03-30 23:10:04.675937,2025.0,3.0,30.0,23.0,10.0,4.0,19.7375,35.3875,1306.05,
830,2025-03-30 23:10:19.676040,2025-03-30 23:10:19.676040,2025.0,3.0,30.0,23.0,10.0,19.0,19.71375,35.411249999999995,1306.99,
831,2025-03-30 23:10:34.676277,2025-03-30 23:10:34.676277,2025.0,3.0,30.0,23.0,10.0,34.0,19.67,35.455,1308.73,
832,2025-03-30 23:10:49.676172,2025-03-30 23:10:49.676172,2025.0,3.0,30.0,23.0,10.0,49.0,19.69,35.435,1307.94,
833,2025-03-30 23:11:04.676048,2025-03-30 23:11:04.676048,2025.0,3.0,30.0,23.0,11.0,4.0,19.69,35.435,1307.94,
834,2025-03-30 23:11:19.676121,2025-03-30 23:11:19.676121,2025.0,3.0,30.0,23.0,11.0,19.0,19.71375,35.411249999999995,1306.99,
835,2025-03-30 23:11:34.676019,2025-03-30 23:11:34.676019,2025.0,3.0,30.0,23.0,11.0,34.0,19.69,35.435,1307.94,
836,2025-03-30 23:11:49.676077,2025-03-30 23:11:49.676077,2025.0,3.0,30.0,23.0,11.0,49.0,19.69,35.435,1307.94,
837,2025-03-30 23:12:04.676129,2025-03-30 23:12:04.676129,2025.0,3.0,30.0,23.0,12.0,4.0,19.69,35.435,1307.94,
838,2025-03-30 23:12:19.676000,2025-03-30 23:12:19.676000,2025.0,3.0,30.0,23.0,12.0,19.0,19.69,35.435,1307.94,
839,2025-03-30 23:12:34.676272,2025-03-30 23:12:34.676272,2025.0,3.0,30.0,23.0,12.0,34.0,19.69,35.435,1307.94,
840,2025-03-30 23:12:49.676043,2025-03-30 23:12:49.676043,2025.0,3.0,30.0,23.0,12.0,49.0,19.69,35.435,1307.94,
841,2025-03-30 23:13:04.676296,2025-03-30 23:13:04.676296,2025.0,3.0,30.0,23.0,13.0,4.0,19.69,35.435,1307.94,
842,2025-03-30 23:13:19.676100,2025-03-30 23:13:19.676100,2025.0,3.0,30.0,23.0,13.0,19.0,19.69,35.435,1307.94,
843,2025-03-30 23:13:34.676228,2025-03-30 23:13:34.676228,2025.0,3.0,30.0,23.0,13.0,34.0,19.69,35.435,1307.94,
844,2025-03-30 23:13:49.676080,2025-03-30 23:13:49.676080,2025.0,3.0,30.0,23.0,13.0,49.0,19.69,35.435,1307.94,
845,2025-03-30 23:14:04.676184,2025-03-30 23:14:04.676184,2025.0,3.0,30.0,23.0,14.0,4.0,19.69,35.435,1307.94,
846,2025-03-30 23:14:19.676295,2025-03-30 23:14:19.676295,2025.0,3.0,30.0,23.0,14.0,19.0,19.69,35.435,1307.94,
847,2025-03-30 23:14:34.676281,2025-03-30 23:14:34.676281,2025.0,3.0,30.0,23.0,14.0,34.0,19.69,35.435,1307.94,
848,2025-03-30 23:14:49.676269,2025-03-30 23:14:49.676269,2025.0,3.0,30.0,23.0,14.0,49.0,19.69,35.435,1307.94,
849,2025-03-30 23:15:04.676144,2025-03-30 23:15:04.676144,2025.0,3.0,30.0,23.0,15.0,4.0,19.69,35.435,1307.94,
850,2025-03-30 23:15:19.676286,2025-03-30 23:15:19.676286,2025.0,3.0,30.0,23.0,15.0,19.0,19.69,35.435,1307.94,
851,2025-03-30 23:15:34.676125,2025-03-30 23:15:34.676125,2025.0,3.0,30.0,23.0,15.0,34.0,19.69,35.435,1307.94,
852,2025-03-30 23:15:49.676162,2025-03-30 23:15:49.676162,2025.0,3.0,30.0,23.0,15.0,49.0,19.69,35.435,1307.94,
853,2025-03-30 23:16:04.676161,2025-03-30 23:16:04.676161,2025.0,3.0,30.0,23.0,16.0,4.0,19.69,35.435,1307.94,
854,2025-03-30 23:16:19.676142,2025-03-30 23:16:19.676142,2025.0,3.0,30.0,23.0,16.0,19.0,19.69,35.435,1307.94,
855,2025-03-30 23:16:34.676086,2025-03-30 23:16:34.676086,2025.0,3.0,30.0,23.0,16.0,34.0,19.69,35.435,1307.94,
856,2025-03-30 23:16:49.676286,2025-03-30 23:16:49.676286,2025.0,3.0,30.0,23.0,16.0,49.0,19.69,35.435,1307.94,
857,2025-03-30 23:17:04.676235,2025-03-30 23:17:04.676235,2025.0,3.0,30.0,23.0,17.0,4.0,19.69,35.435,1307.94,
858,2025-03-30 23:17:19.676278,2025-03-30 23:17:19.676278,2025.0,3.0,30.0,23.0,17.0,19.0,19.69,35.435,1307.94,
859,2025-03-30 23:17:34.676201,2025-03-30 23:17:34.676201,2025.0,3.0,30.0,23.0,17.0,34.0,19.69,35.435,1307.94,
860,2025-03-30 23:17:49.676339,2025-03-30 23:17:49.676339,2025.0,3.0,30.0,23.0,17.0,49.0,19.71375,35.411249999999995,1306.99,
861,2025-03-30 23:18:04.676419,2025-03-30 23:18:04.676419,2025.0,3.0,30.0,23.0,18.0,4.0,19.69,35.435,1307.94,
862,2025-03-30 23:18:19.676420,2025-03-30 23:18:19.676420,2025.0,3.0,30.0,23.0,18.0,19.0,19.69,35.435,1307.94,
863,2025-03-30 23:18:34.676906,2025-03-30 23:18:34.676906,2025.0,3.0,30.0,23.0,18.0,34.0,19.69,35.435,1307.94,
864,2025-03-30 23:18:49.676569,2025-03-30 23:18:49.676569,2025.0,3.0,30.0,23.0,18.0,49.0,19.69,35.435,1307.94,
865,2025-03-30 23:19:04.676382,2025-03-30 23:19:04.676382,2025.0,3.0,30.0,23.0,19.0,4.0,19.69,35.435,1307.94,
866,2025-03-30 23:19:19.676349,2025-03-30 23:19:19.676349,2025.0,3.0,30.0,23.0,19.0,19.0,19.69,35.435,1307.94,
867,2025-03-30 23:19:34.676299,2025-03-30 23:19:34.676299,2025.0,3.0,30.0,23.0,19.0,34.0,19.69,35.435,1307.94,
868,2025-03-30 23:19:49.676357,2025-03-30 23:19:49.676357,2025.0,3.0,30.0,23.0,19.0,49.0,19.69,35.435,1307.94,
869,2025-03-30 23:20:04.676339,2025-03-30 23:20:04.676339,2025.0,3.0,30.0,23.0,20.0,4.0,19.69,35.435,1307.94,
870,2025-03-30 23:20:19.676587,2025-03-30 23:20:19.676587,2025.0,3.0,30.0,23.0,20.0,19.0,19.69,35.435,1307.94,
871,2025-03-30 23:20:34.676472,2025-03-30 23:20:34.676472,2025.0,3.0,30.0,23.0,20.0,34.0,19.69,35.435,1307.94,
872,2025-03-30 23:20:49.676505,2025-03-30 23:20:49.676505,2025.0,3.0,30.0,23.0,20.0,49.0,19.69,35.435,1307.94,
873,2025-03-30 23:21:04.676537,2025-03-30 23:21:04.676537,2025.0,3.0,30.0,23.0,21.0,4.0,19.69,35.435,1307.94,
874,2025-03-30 23:21:19.676657,2025-03-30 23:21:19.676657,2025.0,3.0,30.0,23.0,21.0,19.0,19.69,35.435,1307.94,
875,2025-03-30 23:21:34.676526,2025-03-30 23:21:34.676526,2025.0,3.0,30.0,23.0,21.0,34.0,19.69,35.435,1307.94,
876,2025-03-30 23:21:49.676135,2025-03-30 23:21:49.676135,2025.0,3.0,30.0,23.0,21.0,49.0,19.69,35.435,1307.94,
877,2025-03-30 23:22:04.676589,2025-03-30 23:22:04.676589,2025.0,3.0,30.0,23.0,22.0,4.0,19.69,35.435,1307.94,
878,2025-03-30 23:22:19.676558,2025-03-30 23:22:19.676558,2025.0,3.0,30.0,23.0,22.0,19.0,19.69,35.435,1307.94,
879,2025-03-30 23:22:34.676861,2025-03-30 23:22:34.676861,2025.0,3.0,30.0,23.0,22.0,34.0,19.69,35.435,1307.94,
