Unnamed: 0,datetime,timestamp,yr,mo,day,hr,m,s,surf_dist,depth,gal,gal_filter
880,2025-03-30 23:22:49.676199,2025-03-30 23:22:49.676199,2025.0,3.0,30.0,23.0,22.0,49.0,19.69,35.435,1307.94,
881,2025-03-30 23:23:04.676266,2025-03-30 23:23:04.676266,2025.0,3.0,30.0,23.0,23.0,4.0,19.69,35.435,1307.94,
882,2025-03-30 23:23:19.676257,2025-03-30 23:23:19.676257,2025.0,3.0,30.0,23.0,23.0,19.0,19.69,35.435,1307.94,
883,2025-03-30 23:23:34.676383,2025-03-30 23:23:34.676383,2025.0,3.0,30.0,23.0,23.0,34.0,19.69,35.435,1307.94,
884,2025-03-30 23:23:49.676208,2025-03-30 23:23:49.676208,2025.0,3.0,30.0,23.0,23.0,49.0,19.69,35.435,1307.94,
885,2025-03-30 23:24:04.676313,2025-03-30 23:24:04.676313,2025.0,3.0,30.0,23.0,24.0,4.0,19.69,35.435,1307.94,
886,2025-03-30 23:24:19.676393,2025-03-30 23:24:19.676393,2025.0,3.0,30.0,23.0,24.0,19.0,19.69,35.435,1307.94,
887,2025-03-30 23:24:34.676440,2025-03-30 23:24:34.676440,2025.0,3.0,30.0,23.0,24.0,34.0,19.69,35.435,1307.94,
888,2025-03-30 23:24:49.676413,2025-03-30 23:24:49.676413,2025.0,3.0,30.0,23.0,24.0,49.0,19.69,35.435,1307.94,
889,2025-03-30 23:25:04.676429,2025-03-30 23:25:04.676429,2025.0,3.0,30.0,23.0,25.0,4.0,19.69,35.435,1307.94,
890,2025-03-30 23:25:19.676315,2025-03-30 23:25:19.676315,2025.0,3.0,30.0,23.0,25.0,19.0,19.69,35.435,1307.94,
891,2025-03-30 23:25:34.676273,2025-03-30 23:25:34.676273,2025.0,3.0,30.0,23.0,25.0,34.0,19.69,35.435,1307.94,
892,2025-03-30 23:25:49.676314,2025-03-30 23:25:49.676314,2025.0,3.0,30.0,23.0,25.0,49.0,19.69,35.435,1307.94,
893,2025-03-30 23:26:04.676155,2025-03-30 23:26:04.676155,2025.0,3.0,30.0,23.0,26.0,4.0,19.69,35.435,1307.94,
894,2025-03-30 23:26:19.677498,2025-03-30 23:26:19.677498,2025.0,3.0,30.0,23.0,26.0,19.0,19.69,35.435,1307.94,
895,2025-03-30 23:26:34.677286,2025-03-30 23:26:34.677286,2025.0,3.0,30.0,23.0,26.0,34.0,19.71375,35.411249999999995,1306.99,
896,2025-03-30 23:26:49.676236,2025-03-30 23:26:49.676236,2025.0,3.0,30.0,23.0,26.0,49.0,19.69,35.435,1307.94,
897,2025-03-30 23:27:04.676342,2025-03-30 23:27:04.676342,2025.0,3.0,30.0,23.0,27.0,4.0,19.69,35.435,1307.94,
898,2025-03-30 23:27:19.676715,2025-03-30 23:27:19.676715,2025.0,3.0,30.0,23.0,27.0,19.0,19.69,35.435,1307.94,
899,2025-03-30 23:27:34.676474,2025-03-30 23:27:34.676474,2025.0,3.0,30.0,23.0,27.0,34.0,19.69,35.435,1307.94,
900,2025-03-30 23:27:49.676569,2025-03-30 23:27:49.676569,2025.0,3.0,30.0,23.0,27.0,49.0,19.69,35.435,1307.94,
901,2025-03-30 23:28:04.676591,2025-03-30 23:28:04.676591,2025.0,3.0,30.0,23.0,28.0,4.0,19.69,35.435,1307.94,
902,2025-03-30 23:28:19.676686,2025-03-30 23:28:19.676686,2025.0,3.0,30.0,23.0,28.0,19.0,19.67375,35.45125,1308.59,
903,2025-03-30 23:28:34.676647,2025-03-30 23:28:34.676647,2025.0,3.0,30.0,23.0,28.0,34.0,19.69,35.435,1307.94,
904,2025-03-30 23:28:49.676757,2025-03-30 23:28:49.676757,2025.0,3.0,30.0,23.0,28.0,49.0,19.69,35.435,1307.94,
905,2025-03-30 23:29:04.676695,2025-03-30 23:29:04.676695,2025.0,3.0,30.0,23.0,29.0,4.0,19.69,35.435,1307.94,
906,2025-03-30 23:29:19.676718,2025-03-30 23:29:19.676718,2025.0,3.0,30.0,23.0,29.0,19.0,19.69,35.435,1307.94,
907,2025-03-30 23:29:34.676594,2025-03-30 23:29:34.676594,2025.0,3.0,30.0,23.0,29.0,34.0,19.69,35.435,1307.94,
908,2025-03-30 23:29:49.676659,2025-03-30 23:29:49.676659,2025.0,3.0,30.0,23.0,29.0,49.0,19.69,35.435,1307.94,
909,2025-03-30 23:30:04.676768,2025-03-30 23:30:04.676768,2025.0,3.0,30.0,23.0,30.0,4.0,19.71375,35.411249999999995,1306.99,
910,2025-03-30 23:30:19.676802,2025-03-30 23:30:19.676802,2025.0,3.0,30.0,23.0,30.0,19.0,19.69,35.435,1307.94,
911,2025-03-30 23:30:34.676793,2025-03-30 23:30:34.676793,2025.0,3.0,30.0,23.0,30.0,34.0,19.69,35.435,1307.94,
912,2025-03-30 23:30:49.676689,2025-03-30 23:30:49.676689,2025.0,3.0,30.0,23.0,30.0,49.0,19.71375,35.411249999999995,1306.99,
913,2025-03-30 23:31:04.676973,2025-03-30 23:31:04.676973,2025.0,3.0,30.0,23.0,31.0,4.0,19.69,35.435,1307.94,
914,2025-03-30 23:31:19.676758,2025-03-30 23:31:19.676758,2025.0,3.0,30.0,23.0,31.0,19.0,19.69,35.435,1307.94,
915,2025-03-30 23:31:34.676572,2025-03-30 23:31:34.676572,2025.0,3.0,30.0,23.0,31.0,34.0,19.73375,35.39125,1306.2,
916,2025-03-30 23:31:49.678023,2025-03-30 23:31:49.678023,2025.0,3.0,30.0,23.0,31.0,49.0,19.472500000000004,35.6525,1316.59,
917,2025-03-30 23:32:04.677120,2025-03-30 23:32:04.677120,2025.0,3.0,30.0,23.0,32.0,4.0,19.84625,35.27875,1301.72,
918,2025-03-30 23:32:19.677760,2025-03-30 23:32:19.677760,2025.0,3.0,30.0,23.0,32.0,19.0,19.61,35.515,1311.12,
919,2025-03-30 23:32:34.676521,2025-03-30 23:32:34.676521,2025.0,3.0,30.0,23.0,32.0,34.0,19.73375,35.39125,1306.2,
920,2025-03-30 23:32:49.676903,2025-03-30 23:32:49.676903,2025.0,3.0,30.0,23.0,32.0,49.0,19.69,35.435,1307.94,
921,2025-03-30 23:33:04.677061,2025-03-30 23:33:04.677061,2025.0,3.0,30.0,23.0,33.0,4.0,19.69,35.435,1307.94,
922,2025-03-30 23:33:19.677040,2025-03-30 23:33:19.677040,2025.0,3.0,30.0,23.0,33.0,19.0,19.69,35.435,1307.94,
923,2025-03-30 23:33:34.677439,2025-03-30 23:33:34.677439,2025.0,3.0,30.0,23.0,33.0,34.0,19.69,35.435,1307.94,
924,2025-03-30 23:33:49.676732,2025-03-30 23:33:49.676732,2025.0,3.0,30.0,23.0,33.0,49.0,19.69,35.435,1307.94,
925,2025-03-30 23:34:04.676503,2025-03-30 23:34:04.676503,2025.0,3.0,30.0,23.0,34.0,4.0,19.69,35.435,1307.94,
926,2025-03-30 23:34:19.677061,2025-03-30 23:34:19.677061,2025.0,3.0,30.0,23.0,34.0,19.0,19.69,35.435,1307.94,
927,2025-03-30 23:34:34.676976,2025-03-30 23:34:34.676976,2025.0,3.0,30.0,23.0,34.0,34.0,19.69,35.435,1307.94,
928,2025-03-30 23:34:49.676735,2025-03-30 23:34:49.676735,2025.0,3.0,30.0,23.0,34.0,49.0,19.69,35.435,1307.94,
929,2025-03-30 23:35:04.677076,2025-03-30 23:35:04.677076,2025.0,3.0,30.0,23.0,35.0,4.0,19.69,35.435,1307.94,
930,2025-03-30 23:35:19.676561,2025-03-30 23:35:19.676561,2025.0,3.0,30.0,23.0,35.0,19.0,19.69,35.435,1307.94,
931,2025-03-30 23:35:34.676913,2025-03-30 23:35:34.676913,2025.0,3.0,30.0,23.0,35.0,34.0,19.69,35.435,1307.94,
932,2025-03-30 23:35:49.676986,2025-03-30 23:35:49.676986,2025.0,3.0,30.0,23.0,35.0,49.0,19.69,35.435,1307.94,
933,2025-03-30 23:36:04.677091,2025-03-30 23:36:04.677091,2025.0,3.0,30.0,23.0,36.0,4.0,19.69,35.435,1307.94,
934,2025-03-30 23:36:19.677008,2025-03-30 23:36:19.677008,2025.0,3.0,30.0,23.0,36.0,19.0,19.69,35.435,1307.94,
935,2025-03-30 23:36:34.677028,2025-03-30 23:36:34.677028,2025.0,3.0,30.0,23.0,36.0,34.0,19.69,35.435,1307.94,
936,2025-03-30 23:36:49.677007,2025-03-30 23:36:49.677007,2025.0,3.0,30.0,23.0,36.0,49.0,19.69,35.435,1307.94,
937,2025-03-30 23:37:04.677073,2025-03-30 23:37:04.677073,2025.0,3.0,30.0,23.0,37.0,4.0,19.69,35.435,1307.94,
938,2025-03-30 23:37:19.676982,2025-03-30 23:37:19.676982,2025.0,3.0,30.0,23.0,37.0,19.0,19.71375,35.411249999999995,1306.99,
939,2025-03-30 23:37:34.677431,2025-03-30 23:37:34.677431,2025.0,3.0,30.0,23.0,37.0,34.0,19.65,35.475,1309.53,
940,2025-03-30 23:37:49.677124,2025-03-30 23:37:49.677124,2025.0,3.0,30.0,23.0,37.0,49.0,19.69,35.435,1307.94,
941,2025-03-30 23:38:04.677734,2025-03-30 23:38:04.677734,2025.0,3.0,30.0,23.0,38.0,4.0,19.69,35.435,1307.94,
942,2025-03-30 23:38:19.677896,2025-03-30 23:38:19.677896,2025.0,3.0,30.0,23.0,38.0,19.0,19.7175,35.4075,1306.84,
943,2025-03-30 23:38:34.676760,2025-03-30 23:38:34.676760,2025.0,3.0,30.0,23.0,38.0,34.0,19.69,35.435,1307.94,
944,2025-03-30 23:38:49.676811,2025-03-30 23:38:49.676811,2025.0,3.0,30.0,23.0,38.0,49.0,19.69,35.435,1307.94,
945,2025-03-30 23:39:04.676795,2025-03-30 23:39:04.676795,2025.0,3.0,30.0,23.0,39.0,4.0,19.69,35.435,1307.94,
946,2025-03-30 23:39:19.676713,2025-03-30 23:39:19.676713,2025.0,3.0,30.0,23.0,39.0,19.0,19.69,35.435,1307.94,
947,2025-03-30 23:39:34.676670,2025-03-30 23:39:34.676670,2025.0,3.0,30.0,23.0,39.0,34.0,19.69,35.435,1307.94,
948,2025-03-30 23:39:49.676811,2025-03-30 23:39:49.676811,2025.0,3.0,30.0,23.0,39.0,49.0,19.69,35.435,1307.94,
949,2025-03-30 23:40:04.676770,2025-03-30 23:40:04.676770,2025.0,3.0,30.0,23.0,40.0,4.0,19.69,35.435,1307.94,
950,2025-03-30 23:40:19.676818,2025-03-30 23:40:19.676818,2025.0,3.0,30.0,23.0,40.0,19.0,19.69,35.435,1307.94,
951,2025-03-30 23:40:34.676772,2025-03-30 23:40:34.676772,2025.0,3.0,30.0,23.0,40.0,34.0,19.69,35.435,1307.94,
952,2025-03-30 23:40:49.676753,2025-03-30 23:40:49.676753,2025.0,3.0,30.0,23.0,40.0,49.0,19.69,35.435,1307.94,
953,2025-03-30 23:41:04.676759,2025-03-30 23:41:04.676759,2025.0,3.0,30.0,23.0,41.0,4.0,19.69,35.435,1307.94,
954,2025-03-30 23:41:19.677791,2025-03-30 23:41:19.677791,2025.0,3.0,30.0,23.0,41.0,19.0,19.71375,35.411249999999995,1306.99,
955,2025-03-30 23:41:34.677044,2025-03-30 23:41:34.677044,2025.0,3.0,30.0,23.0,41.0,34.0,19.69,35.435,1307.94,
956,2025-03-30 23:41:49.677510,2025-03-30 23:41:49.677510,2025.0,3.0,30.0,23.0,41.0,49.0,19.69,35.435,1307.94,
957,2025-03-30 23:42:04.677089,2025-03-30 23:42:04.677089,2025.0,3.0,30.0,23.0,42.0,4.0,19.69,35.435,1307.94,
958,2025-03-30 23:42:19.676915,2025-03-30 23:42:19.676915,2025.0,3.0,30.0,23.0,42.0,19.0,19.69,35.435,1307.94,
959,2025-03-30 23:42:34.676835,2025-03-30 23:42:34.676835,2025.0,3.0,30.0,23.0,42.0,34.0,19.69,35.435,1307.94,
960,2025-03-30 23:42:49.676779,2025-03-30 23:42:49.676779,2025.0,3.0,30.0,23.0,42.0,49.0,19.69,35.435,1307.94,
961,2025-03-30 23:43:04.677091,2025-03-30 23:43:04.677091,2025.0,3.0,30.0,23.0,43.0,4.0,19.69,35.435,1307.94,
962,2025-03-30 23:43:19.676806,2025-03-30 23:43:19.676806,2025.0,3.0,30.0,23.0,43.0,19.0,19.67,35.455,1308.73,
963,2025-03-30 23:43:34.676852,2025-03-30 23:43:34.676852,2025.0,3.0,30.0,23.0,43.0,34.0,19.69,35.435,1307.94,
964,2025-03-30 23:43:49.677010,2025-03-30 23:43:49.677010,2025.0,3.0,30.0,23.0,43.0,49.0,19.67,35.455,1308.73,
965,2025-03-30 23:44:04.677223,2025-03-30 23:44:04.677223,2025.0,3.0,30.0,23.0,44.0,4.0,19.69,35.435,1307.94,
966,2025-03-30 23:44:19.677174,2025-03-30 23:44:19.677174,2025.0,3.0,30.0,23.0,44.0,19.0,19.71375,35.411249999999995,1306.99,
967,2025-03-30 23:44:34.677686,2025-03-30 23:44:34.677686,2025.0,3.0,30.0,23.0,44.0,34.0,19.69,35.435,1307.94,
968,2025-03-30 23:44:49.678207,2025-03-30 23:44:49.678207,2025.0,3.0,30.0,23.0,44.0,49.0,19.69,35.435,1307.94,
969,2025-03-30 23:45:04.678375,2025-03-30 23:45:04.678375,2025.0,3.0,30.0,23.0,45.0,4.0,19.69,35.435,1307.94,
970,2025-03-30 23:45:19.677141,2025-03-30 23:45:19.677141,2025.0,3.0,30.0,23.0,45.0,19.0,19.69,35.435,1307.94,
971,2025-03-30 23:45:34.677919,2025-03-30 23:45:34.677919,2025.0,3.0,30.0,23.0,45.0,34.0,19.67,35.455,1308.73,
972,2025-03-30 23:45:49.677809,2025-03-30 23:45:49.677809,2025.0,3.0,30.0,23.0,45.0,49.0,19.69,35.435,1307.94,
973,2025-03-30 23:46:04.677334,2025-03-30 23:46:04.677334,2025.0,3.0,30.0,23.0,46.0,4.0,19.69,35.435,1307.94,
974,2025-03-30 23:46:19.677215,2025-03-30 23:46:19.677215,2025.0,3.0,30.0,23.0,46.0,19.0,19.69,35.435,1307.94,
975,2025-03-30 23:46:34.678068,2025-03-30 23:46:34.678068,2025.0,3.0,30.0,23.0,46.0,34.0,19.69,35.435,1307.94,
976,2025-03-30 23:46:49.677655,2025-03-30 23:46:49.677655,2025.0,3.0,30.0,23.0,46.0,49.0,19.69,35.435,1307.94,
977,2025-03-30 23:47:04.677190,2025-03-30 23:47:04.677190,2025.0,3.0,30.0,23.0,47.0,4.0,19.69,35.435,1307.94,
978,2025-03-30 23:47:19.677509,2025-03-30 23:47:19.677509,2025.0,3.0,30.0,23.0,47.0,19.0,19.69,35.435,1307.94,
979,2025-03-30 23:47:34.677428,2025-03-30 23:47:34.677428,2025.0,3.0,30.0,23.0,47.0,34.0,19.69,35.435,1307.94,
980,2025-03-30 23:47:49.677560,2025-03-30 23:47:49.677560,2025.0,3.0,30.0,23.0,47.0,49.0,19.69,35.435,1307.94,
981,2025-03-30 23:48:04.677586,2025-03-30 23:48:04.677586,2025.0,3.0,30.0,23.0,48.0,4.0,19.69,35.435,1307.94,
982,2025-03-30 23:48:19.677392,2025-03-30 23:48:19.677392,2025.0,3.0,30.0,23.0,48.0,19.0,19.69,35.435,1307.94,
983,2025-03-30 23:48:34.677528,2025-03-30 23:48:34.677528,2025.0,3.0,30.0,23.0,48.0,34.0,19.67,35.455,1308.73,
984,2025-03-30 23:48:49.677615,2025-03-30 23:48:49.677615,2025.0,3.0,30.0,23.0,48.0,49.0,19.69,35.435,1307.94,
985,2025-03-30 23:49:04.677259,2025-03-30 23:49:04.677259,2025.0,3.0,30.0,23.0,49.0,4.0,19.69,35.435,1307.94,
986,2025-03-30 23:49:19.677957,2025-03-30 23:49:19.677957,2025.0,3.0,30.0,23.0,49.0,19.0,19.69,35.435,1307.94,
987,2025-03-30 23:49:34.677432,2025-03-30 23:49:34.677432,2025.0,3.0,30.0,23.0,49.0,34.0,19.69,35.435,1307.94,
988,2025-03-30 23:49:49.677735,2025-03-30 23:49:49.677735,2025.0,3.0,30.0,23.0,49.0,49.0,19.69,35.435,1307.94,
989,2025-03-30 23:50:04.677610,2025-03-30 23:50:04.677610,2025.0,3.0,30.0,23.0,50.0,4.0,19.71375,35.411249999999995,1306.99,
990,2025-03-30 23:50:19.677737,2025-03-30 23:50:19.677737,2025.0,3.0,30.0,23.0,50.0,19.0,19.69,35.435,1307.94,
991,2025-03-30 23:50:34.677692,2025-03-30 23:50:34.677692,2025.0,3.0,30.0,23.0,50.0,34.0,19.69,35.435,1307.94,
992,2025-03-30 23:50:49.677651,2025-03-30 23:50:49.677651,2025.0,3.0,30.0,23.0,50.0,49.0,19.69,35.435,1307.94,
993,2025-03-30 23:51:04.677306,2025-03-30 23:51:04.677306,2025.0,3.0,30.0,23.0,51.0,4.0,19.69,35.435,1307.94,
994,2025-03-30 23:51:19.677630,2025-03-30 23:51:19.677630,2025.0,3.0,30.0,23.0,51.0,19.0,19.69,35.435,1307.94,
995,2025-03-30 23:51:34.677618,2025-03-30 23:51:34.677618,2025.0,3.0,30.0,23.0,51.0,34.0,19.69,35.435,1307.94,
996,2025-03-30 23:51:49.678244,2025-03-30 23:51:49.678244,2025.0,3.0,30.0,23.0,51.0,49.0,19.69,35.435,1307.94,
997,2025-03-30 23:52:04.677671,2025-03-30 23:52:04.677671,2025.0,3.0,30.0,23.0,52.0,4.0,19.69,35.435,1307.94,
998,2025-03-30 23:52:19.677729,2025-03-30 23:52:19.677729,2025.0,3.0,30.0,23.0,52.0,19.0,19.69,35.435,1307.94,
999,2025-03-30 23:52:34.678049,2025-03-30 23:52:34.678049,2025.0,3.0,30.0,23.0,52.0,34.0,19.69,35.435,1307.94,
1000,2025-03-30 23:52:49.677749,2025-03-30 23:52:49.677749,2025.0,3.0,30.0,23.0,52.0,49.0,19.69,35.435,1307.94,
1001,2025-03-30 23:53:04.679942,2025-03-30 23:53:04.679942,2025.0,3.0,30.0,23.0,53.0,4.0,19.69,35.435,1307.94,
1002,2025-03-30 23:53:19.677746,2025-03-30 23:53:19.677746,2025.0,3.0,30.0,23.0,53.0,19.0,19.69,35.435,1307.94,
1003,2025-03-30 23:53:34.677856,2025-03-30 23:53:34.677856,2025.0,3.0,30.0,23.0,53.0,34.0,19.69,35.435,1307.94,
1004,2025-03-30 23:53:49.677657,2025-03-30 23:53:49.677657,2025.0,3.0,30.0,23.0,53.0,49.0,19.69,35.435,1307.94,
1005,2025-03-30 23:54:04.678667,2025-03-30 23:54:04.678667,2025.0,3.0,30.0,23.0,54.0,4.0,19.69,35.435,1307.94,
1006,2025-03-30 23:54:19.677883,2025-03-30 23:54:19.677883,2025.0,3.0,30.0,23.0,54.0,19.0,19.69,35.435,1307.94,
1007,2025-03-30 23:54:34.677847,2025-03-30 23:54:34.677847,2025.0,3.0,30.0,23.0,54.0,34.0,19.69,35.435,1307.94,
1008,2025-03-30 23:54:49.677784,2025-03-30 23:54:49.677784,2025.0,3.0,30.0,23.0,54.0,49.0,19.69,35.435,1307.94,
1009,2025-03-30 23:55:04.677807,2025-03-30 23:55:04.677807,2025.0,3.0,30.0,23.0,55.0,4.0,19.69,35.435,1307.94,
1010,2025-03-30 23:55:19.678065,2025-03-30 23:55:19.678065,2025.0,3.0,30.0,23.0,55.0,19.0,19.69,35.435,1307.94,
1011,2025-03-30 23:55:34.677579,2025-03-30 23:55:34.677579,2025.0,3.0,30.0,23.0,55.0,34.0,19.69,35.435,1307.94,
1012,2025-03-30 23:55:49.677614,2025-03-30 23:55:49.677614,2025.0,3.0,30.0,23.0,55.0,49.0,19.69,35.435,1307.94,
1013,2025-03-30 23:56:04.677645,2025-03-30 23:56:04.677645,2025.0,3.0,30.0,23.0,56.0,4.0,19.69,35.435,1307.94,
1014,2025-03-30 23:56:19.677732,2025-03-30 23:56:19.677732,2025.0,3.0,30.0,23.0,56.0,19.0,19.71375,35.411249999999995,1306.99,
1015,2025-03-30 23:56:34.677763,2025-03-30 23:56:34.677763,2025.0,3.0,30.0,23.0,56.0,34.0,19.69,35.435,1307.94,
1016,2025-03-30 23:56:49.677522,2025-03-30 23:56:49.677522,2025.0,3.0,30.0,23.0,56.0,49.0,19.69,35.435,1307.94,
1017,2025-03-30 23:57:04.677884,2025-03-30 23:57:04.677884,2025.0,3.0,30.0,23.0,57.0,4.0,19.69,35.435,1307.94,
1018,2025-03-30 23:57:19.677527,2025-03-30 23:57:19.677527,2025.0,3.0,30.0,23.0,57.0,19.0,19.69,35.435,1307.94,
1019,2025-03-30 23:57:34.677782,2025-03-30 23:57:34.677782,2025.0,3.0,30.0,23.0,57.0,34.0,19.69,35.435,1307.94,
1020,2025-03-30 23:57:49.678499,2025-03-30 23:57:49.678499,2025.0,3.0,30.0,23.0,57.0,49.0,19.69,35.435,1307.94,
1021,2025-03-30 23:58:04.678031,2025-03-30 23:58:04.678031,2025.0,3.0,30.0,23.0,58.0,4.0,19.69,35.435,1307.94,
1022,2025-03-30 23:58:19.677816,2025-03-30 23:58:19.677816,2025.0,3.0,30.0,23.0,58.0,19.0,19.69,35.435,1307.94,
1023,2025-03-30 23:58:34.678375,2025-03-30 23:58:34.678375,2025.0,3.0,30.0,23.0,58.0,34.0,19.69,35.435,1307.94,
1024,2025-03-30 23:58:49.677856,2025-03-30 23:58:49.677856,2025.0,3.0,30.0,23.0,58.0,49.0,19.69,35.435,1307.94,
1025,2025-03-30 23:59:04.677543,2025-03-30 23:59:04.677543,2025.0,3.0,30.0,23.0,59.0,4.0,19.69,35.435,1307.94,
1026,2025-03-30 23:59:19.677997,2025-03-30 23:59:19.677997,2025.0,3.0,30.0,23.0,59.0,19.0,19.69,35.435,1307.94,
1027,2025-03-30 23:59:34.677787,2025-03-30 23:59:34.677787,2025.0,3.0,30.0,23.0,59.0,34.0,19.69,35.435,1307.94,
1028,2025-03-30 23:59:49.678105,2025-03-30 23:59:49.678105,2025.0,3.0,30.0,23.0,59.0,49.0,19.69,35.435,1307.94,
